"ID","alpha","block","diff","english","exposure","first_key_rt","first_key_timestamp","form_response","last_key_rt","response","retrieval_t","rv_trial","swahili","time_block_loop","time_block_sequence","time_correct_answer","time_cue","time_fixation_cross","time_fixation_dot","time_incorrect_answer","time_keyboard","time_press_spacebar","time_study_screen","time_test_screen","trial"
"50","0.315827273","1","difficult","society","2965","289","489810","Ok","1263","society","2398","540.6458305693371","chama","129964","485580","490787","489521","488525","485583","473937","489522","486124","251764","486124","28"
"51","0.39958806","1","difficult","church","2965","393","498345","Ok","1156","church","2250","547.01803750577","kanisa","129964","494151","499111","497952","496955","494154","473937","497952","494702","251764","494702","29"
"49","0.191309231","1","easy","secret","2965","249","505710","Ok","1307","secret","1300","650.2584762791342","siri","129964","502507","506771","505461","504465","502510","473937","505462","503162","251764","503162","30"
"56","0.305624242","1","difficult","interest","2965","269","513217","Ok","1614","interest","1386","417.80029183819346","maslahi","129964","510139","514565","512948","511951","510143","473937","512948","510562","251764","510562","31"
"49","0.191309231","1","easy","secret","2965","299","520859","Ok","1267","secret","680","961.981682580899","siri","129964","517916","521830","520560","519564","517918","473937","520560","518882","251764","518881","32"
"44","0.199686567","1","easy","soul","2965","275","531193","Ok","821","soul","4169","553.3530884636998","roho","129964","525190","531742","530918","529922","525193","473937","530919","525748","251764","525748","33"
"37","0.167559091","1","easy","skirt","2965","161","537984","Ok","803","skirt","769","941.083796584034","skati","129964","535107","538630","537823","536825","535110","473937","537823","536053","251764","536053","34"
"32","0.344718182","1","difficult","party","2965","3585","547979","Ok","4369","party","987","407.4081333237414","karamu","129964","541995","548766","544394","543397","541998","473937","544394","542407","251764","542407","35"
"50","0.315827273","1","difficult","society","2965","3","559617","Ok","2750","society","6011","438.73738781721664","chama","129964","552162","562367","559614","558618","552166","473937","559615","552606","251764","552605","36"
"34","0.175557576","1","easy","grandmother","2965","353","569859","Ok","1821","grandmother","2131","639.7208921126812","bibi","129964","565731","571330","569506","568510","565734","473937","569506","566376","251764","566376","37"
"64","0.353060606","1","difficult","boy","2965","38","577610","Ok","1814","boy","1148","728.4073743306228","kijana","129964","574692","579388","577572","576576","574696","473937","577572","575426","251764","575426","38"
"27","0.222377273","1","easy","sky","2965","237","587725","Ok","732","sky","2842","896.3892438359493","anga","129964","582745","588222","587488","586490","582749","473937","587488","583646","251764","583646","39"
"51","0.39958806","1","difficult","church","2965","309","595277","Ok","1015","church","1768","628.4347696303996","kanisa","129964","591569","595986","594968","593972","591572","473937","594968","592202","251764","592201","40"
"32","0.344718182","1","difficult","party","2965","358","602022","Ok","1157","party","851","461.15814974466036","karamu","129964","599348","602823","601664","600667","599351","473937","601664","599813","251764","599813","41"
"37","0.167559091","1","easy","skirt","2965","375","608871","Ok","1045","skirt","741","579.0628405273565","skati","129964","606171","609544","608496","607499","606174","473937","608496","606755","251764","606755","42"
"56","0.305624242","1","difficult","interest","2965","293","615624","Ok","1550","interest","760","619.25230797062","maslahi","129964","612948","616884","615331","614335","612952","473937","615331","613573","251764","613572","43"
"27","0.222377273","1","easy","sky","2965","323","623541","Ok","879","sky","1161","805.0757542746682","anga","129964","620247","624100","623218","622221","620250","473937","623218","621057","251764","621057","44"
"34","0.175557576","1","easy","grandmother","2965","373","630144","Ok","1891","grandmother","577","739.2720431624414","bibi","129964","627451","631665","629771","628774","627453","473937","629772","628195","251764","628195","45"
"64","0.353060606","1","difficult","boy","2965","260","637949","Ok","670","boy","792","872.9540887028581","kijana","129964","635020","638361","637689","636691","635023","473937","637689","635897","251764","635897","46"
"44","0.199686567","1","easy","soul","2965","595","644496","Ok","1192","soul","657","523.3513725999928","roho","129964","641716","645095","643901","642904","641719","473937","643901","642244","251764","642243","47"
"51","0.39958806","1","difficult","church","2965","293","651511","Ok","995","church","857","902.1736727270536","kanisa","129964","648455","652216","651218","650222","648458","473937","651219","649362","251764","649362","48"
"49","0.191309231","1","easy","secret","2965","2","658219","Ok","1315","secret","982","621.4119071132918","siri","129964","655610","659535","658217","657221","655614","473937","658217","656237","251764","656237","49"
"50","0.315827273","1","difficult","society","2965","324","666897","Ok","1411","society","1758","917.0125000081138","chama","129964","662894","667987","666573","665577","662897","473937","666574","663816","251764","663816","50"
"51","0.39958806","1","difficult","church","2965","576","675980","Ok","1433","church","2277","762.782780233674","kanisa","129964","671361","676840","675404","674408","671365","473937","675404","672129","251764","672128","51"
"32","0.344718182","1","difficult","party","2965","257","682811","Ok","2515","party","926","433.003817368061","karamu","129964","680192","685072","682554","681558","680194","473937","682555","680629","251764","680629","52"
"50","0.315827273","1","difficult","society","2965","303","691287","Ok","1678","society","888","664.356596536262","chama","129964","688428","692666","690984","689987","688431","473937","690984","689097","251764","689096","53"
"37","0.167559091","1","easy","skirt","2965","291","699148","Ok","967","skirt","858","964.7909878726834","skati","129964","696031","699827","698857","697861","696034","473937","698857","697000","251764","697000","54"
"44","0.199686567","1","easy","soul","2965","246","705937","Ok","773","soul","876","578.5875824661075","roho","129964","703232","706468","705691","704694","703236","473937","705691","703816","251764","703816","55"
"56","0.305624242","1","difficult","interest","2965","284","712737","Ok","2521","interest","746","874.4199562035869","maslahi","129964","709829","714976","712453","711456","709832","473937","712453","710707","251764","710707","56"
"27","0.222377273","1","easy","sky","2965","190","721091","Ok","648","sky","786","777.1298929337415","anga","129964","718334","721552","720901","719905","718337","473937","720901","719116","251764","719116","57"
"34","0.175557576","1","easy","grandmother","2965","315","727426","Ok","2818","grandmother","673","510.88375009802814","bibi","129964","724924","729933","727111","726114","724927","473937","727111","725439","251764","725439","58"
"64","0.353060606","1","difficult","boy","2965","341","735850","Ok","835","boy","738","469.60050001122715","kijana","129964","733298","736347","735509","734511","733301","473937","735509","733771","251764","733771","59"
"49","0.191309231","1","easy","secret","2965","218","741971","Ok","1363","secret","636","402.81735650607504","siri","129964","739711","743118","741753","740757","739714","473937","741753","740118","251764","740118","60"
"45","0.219891045","2","easy","door","2465","867","756777","Ok","1531","door","4445","678.0834290333762","lango","129964","749781","757444","755910","754914","749786","473937","755910","750466","750466","740118","61"
"67","0.20078806","2","easy","apple","2465","896","766767","Ok","1665","apple","3944","581.8824808773295","tofaa","129964","760341","767539","765871","764873","760344","473937","765871","760927","760927","740118","62"
"35","0.275992424","2","difficult","doctor","2465","339","775843","Ok","1740","doctor","3255","847.0845135403747","tabibu","129964","770399","777247","775504","774508","770402","473937","775505","771251","771251","740118","63"
"33","0.225168182","2","easy","honor","2465","361","785619","Ok","1356","honor","3226","915.0731581129411","adhama","129964","780113","786618","785258","784262","780117","473937","785259","781033","781033","740118","64"
"26","0.351680597","2","difficult","scissors","2465","323","794228","Ok","2282","scissors","2908","507.9427526684937","chanjo","129964","789487","796190","793905","792909","789490","473937","793905","789999","789999","740118","65"
"2","0.178725758","2","easy","beer","2465","270","804763","Ok","1012","beer","3511","927.1434415717041","pombe","129964","799051","805508","804493","803496","799054","473937","804493","799983","799982","740118","66"
"46","0.327142188","2","difficult","head","2465","291","814737","Ok","1108","head","4464","603.795089230489","kichwa","129964","808375","815556","814446","813450","808378","473937","814446","808983","808983","740118","67"
"63","0.21679403","2","easy","storm","2465","650","823599","Ok","2728","storm","2813","669.6112899361187","dhoruba","129964","818461","825680","822949","821953","818465","473937","822949","819136","819136","740118","68"
"69","0.368722388","2","difficult","bed","2465","360","833547","Ok","2452","bed","2893","738.7540330047673","kitanda","129964","828552","835642","833187","832191","828555","473937","833188","829295","829295","740118","69"
"13","0.307741538","2","difficult","song","2465","318","844421","Ok","978","song","3670","925.3766701449052","wimbo","129964","838506","845084","844103","843107","838508","473937","844103","839434","839434","740118","70"
"26","0.351680597","2","difficult","scissors","1965","289","853188","Ok","1938","scissors","3145","800.8314494974758","chanjo","129964","847950","854841","852899","851903","847953","473937","852900","848755","839434","848755","71"
"69","0.368722388","2","difficult","bed","3465","406","863664","Ok","1268","head","4146","901.6004901196279","kitanda","129964","857207","854841","863258","862261","857210","864529","863258","858112","839434","858112","72"
"33","0.225168182","2","easy","honor","1965","301","871874","Ok","1002","honor","1295","885.8472617634068","adhama","129964","868390","872578","871573","870577","868392","864529","871573","869279","839434","869278","73"
"67","0.20078806","2","easy","apple","1965","289","877938","Ok","984","apple","849","842.0886856832742","tofaa","129964","874953","878635","877649","876652","874956","864529","877649","875800","839434","875800","74"
"45","0.219891045","2","easy","door","3465","3092","895172","Ok","3742","head","9201","785.2253678802399","lango","129964","881090","878635","892080","891083","881093","895825","892080","881880","839434","881880","75"
"63","0.21679403","2","easy","storm","1965","262","904457","Ok","999","storm","2699","802.0426247753969","dhoruba","129964","899689","905197","904195","903198","899692","895825","904195","900496","839434","900496","76"
"35","0.275992424","2","difficult","doctor","3465","1928","918632","Ok","2590","head","7485","653.2430137129245","tabibu","129964","907561","905197","916704","915708","907564","919298","916704","908219","839434","908219","77"
"2","0.178725758","2","easy","beer","1965","285","925796","Ok","1064","beer","864","479.60410336885","pombe","129964","923166","926578","925511","924515","923169","919298","925511","923649","839434","923649","78"
"13","0.307741538","2","difficult","song","1965","298","931950","Ok","776","song","1021","684.3194464169135","wimbo","129964","928942","932431","931652","930656","928945","919298","931653","929631","839434","929631","79"
"46","0.327142188","2","difficult","head","1965","292","937716","Ok","973","head","1102","520.5434403119579","kichwa","129964","934800","938400","937424","936427","934802","919298","937425","935324","839434","935323","80"
"33","0.225168182","2","easy","honor","1465","308","945488","Ok","1035","honor","2383","980.703597673513","adhama","129964","940810","946219","945180","944183","940814","919298","945180","941797","839434","941797","81"
"67","0.20078806","2","easy","apple","1465","321","950519","Ok","1005","apple","681","431.8857297630783","tofaa","129964","948081","951206","950198","949202","948084","919298","950199","948518","839434","948518","82"
"35","0.275992424","2","difficult","doctor","2965","73","956181","Ok","1095","doctor","1057","981.1318870086407","tabibu","129964","953066","957205","956108","955111","953069","919298","956108","954051","839434","954051","83"
"26","0.351680597","2","difficult","scissors","1465","247","964436","Ok","1826","scissors","1962","654.4984218527705","chanjo","129964","960569","966017","964189","963192","960572","919298","964189","961227","839434","961227","84"
"45","0.219891045","2","easy","door","2965","319","974546","Ok","867","door","4547","796.7107311366744","lango","129964","967880","975098","974227","973231","967883","919298","974227","968681","839434","968681","85"
"69","0.368722388","2","difficult","bed","4465","8265","993030","Ok","8921","door","4500","792.5786963980955","kitanda","129964","978467","975098","984765","983768","978470","993689","984765","979264","839434","979264","86"
"46","0.327142188","2","difficult","head","1465","285","1001174","Ok","1023","head","822","476.21084938520204","kichwa","129964","998587","1001915","1000889","999893","998591","993689","1000889","999069","839434","999069","87"
"13","0.307741538","2","difficult","song","1465","289","1006473","Ok","801","song","714","693.5669480761292","wimbo","129964","1003773","1006988","1006184","1005188","1003775","993689","1006185","1004471","839434","1004471","88"
"2","0.178725758","2","easy","beer","1465","262","1011792","Ok","911","beer","735","939.9491412753947","pombe","129964","1008854","1012444","1011530","1010534","1008856","993689","1011531","1009797","839434","1009796","89"
"63","0.21679403","2","easy","storm","1465","264","1017043","Ok","1071","storm","731","732.1458229825416","dhoruba","129964","1014310","1017853","1016779","1015782","1014313","993689","1016779","1015047","839434","1015047","90"
"13","0.307741538","2","difficult","song","965","269","1022288","Ok","750","song","868","435.7487886830107","wimbo","129964","1019714","1022772","1022019","1021023","1019717","993689","1022020","1020153","839434","1020153","91"
"45","0.219891045","2","easy","door","2465","2","1026224","Ok","912","door","647","436.37520309567174","lango","129964","1024136","1027137","1026222","1025225","1024139","993689","1026222","1024577","839434","1024576","92"
"69","0.368722388","2","difficult","bed","3965","260","1032613","Ok","675","bed","687","661.7980389730069","kitanda","129964","1030001","1033032","1032353","1031357","1030004","993689","1032353","1030667","839434","1030667","93"
"26","0.351680597","2","difficult","scissors","965","272","1040676","Ok","1693","scissors","1065","901.773463848862","chanjo","129964","1037436","1042100","1040404","1039408","1037439","993689","1040404","1038342","839434","1038341","94"
"33","0.225168182","2","easy","honor","965","297","1046681","Ok","1044","honor","1284","646.2084829617716","adhama","129964","1043449","1047431","1046384","1045387","1043452","993689","1046384","1044100","839434","1044100","95"
"63","0.21679403","2","easy","storm","965","28","1050952","Ok","918","storm","726","410.0507576188964","dhoruba","129964","1048783","1051846","1050924","1049927","1048785","993689","1050924","1049198","839434","1049198","96"
"2","0.178725758","2","easy","beer","965","271","1055941","Ok","903","beer","698","752.9464489249146","pombe","129964","1053216","1056576","1055670","1054673","1053219","993689","1055670","1053973","839434","1053973","97"
"67","0.20078806","2","easy","apple","965","288","1060854","Ok","1047","apple","772","853.6464235040354","tofaa","129964","1057938","1061616","1060566","1059570","1057941","993689","1060567","1058796","839434","1058796","98"
"35","0.275992424","2","difficult","doctor","2465","119","1066345","Ok","1129","doctor","1481","758.1766326461491","tabibu","129964","1062983","1067359","1066226","1065230","1062986","993689","1066227","1063746","839434","1063746","99"
"46","0.327142188","2","difficult","head","965","273","1072997","Ok","924","head","885","569.357401412043","kichwa","129964","1070265","1073650","1072724","1071727","1070269","993689","1072724","1070839","839434","1070839","100"
"46","0.327142188","2","difficult","head","465","263","1077956","Ok","908","head","841","824.3555395993345","kichwa","129964","1075025","1078604","1077693","1076697","1075028","993689","1077694","1075853","839434","1075853","101"
"45","0.219891045","2","easy","door","1965","25","1081584","Ok","589","door","628","468.4685361753776","lango","129964","1079460","1082151","1081559","1080563","1079462","993689","1081559","1079932","839434","1079932","102"
"2","0.178725758","2","easy","beer","465","245","1086831","Ok","2251","beer","573","491.40543682355116","pombe","129964","1084517","1088840","1086586","1085589","1084520","993689","1086586","1085013","839434","1085013","103"
"63","0.21679403","2","easy","storm","465","270","1092194","Ok","997","storm","749","472.3454497505519","dhoruba","129964","1089697","1092924","1091924","1090926","1089700","993689","1091924","1090174","839434","1090174","104"
"67","0.20078806","2","easy","apple","465","278","1096240","Ok","1026","apple","635","549.7018678998979","tofaa","129964","1093774","1096992","1095962","1094965","1093777","993689","1095962","1094328","839434","1094327","105"
"26","0.351680597","2","difficult","scissors","465","266","1100376","Ok","2426","scissors","688","579.9776313038907","chanjo","129964","1097839","1102539","1100110","1099114","1097842","993689","1100111","1098423","839434","1098423","106"
"69","0.368722388","2","difficult","bed","3465","977","1106874","Ok","1420","bed","685","770.4697907516075","kitanda","129964","1103439","1107319","1105897","1104901","1103442","993689","1105898","1104214","839434","1104214","107"
"35","0.275992424","2","difficult","doctor","1965","249","1113937","Ok","1213","doctor","586","915.8056819331132","tabibu","129964","1111184","1114904","1113688","1112691","1111187","993689","1113688","1112103","839434","1112103","108"
"13","0.307741538","2","difficult","song","465","313","1119820","Ok","758","song","622","606.1093574473598","wimbo","129964","1117275","1120268","1119507","1118511","1117279","993689","1119507","1117887","839434","1117886","109"
"33","0.225168182","2","easy","honor","465","135","1123606","Ok","826","honor","658","667.3385628592832","adhama","129964","1121139","1124299","1123471","1122475","1121143","993689","1123471","1121814","839434","1121814","110"
"46","0.327142188","2","difficult","head","0","241","1128108","Ok","895","head","768","921.1725635110101","kichwa","129964","1125174","1128765","1127867","1126870","1125177","993689","1127867","1126099","839434","1126099","111"
"26","0.351680597","2","difficult","scissors","0","81","1131787","Ok","1413","scissors","760","785.444674509605","chanjo","129964","1129157","1133122","1131706","1130710","1129160","993689","1131707","1129947","839434","1129947","112"
"69","0.368722388","2","difficult","bed","2965","287","1136221","Ok","710","bed","971","400.45846031457546","kitanda","129964","1133558","1136647","1135934","1134937","1133561","993689","1135934","1133963","839434","1133963","113"
"45","0.219891045","2","easy","door","1465","237","1143005","Ok","737","door","1232","521.313325703682","lango","129964","1140013","1143508","1142768","1141772","1140015","993689","1142769","1140537","839434","1140537","114"
"2","0.178725758","2","easy","beer","0","250","1148011","Ok","897","beer","687","708.7222747104267","pombe","129964","1145363","1148661","1147761","1146764","1145365","993689","1147761","1146075","839434","1146074","115"
"13","0.307741538","2","difficult","song","0","256","1151474","Ok","714","song","715","438.18037740970715","wimbo","129964","1149061","1151935","1151218","1150221","1149064","993689","1151219","1149504","839434","1149504","116"
"63","0.21679403","2","easy","storm","0","30","1155099","Ok","1973","storm","1166","572.7820701846927","dhoruba","129964","1152326","1157045","1155069","1154072","1152329","993689","1155069","1152903","839434","1152903","117"
"33","0.225168182","2","easy","honor","0","238","1160425","Ok","909","honor","758","975.0809982240187","adhama","129964","1157452","1161099","1160187","1159191","1157454","993689","1160188","1158431","839434","1158431","118"
"67","0.20078806","2","easy","apple","0","278","1164025","Ok","953","apple","622","593.5898990078597","tofaa","129964","1161528","1164703","1163747","1162751","1161532","993689","1163747","1162127","839434","1162126","119"
"35","0.275992424","2","difficult","doctor","1465","75","1167793","Ok","1105","doctor","620","983.8494629383478","tabibu","129964","1165111","1168826","1167718","1166722","1165115","993689","1167718","1166100","839434","1166100","120"
