"ID","alpha","block","diff","english","exposure","first_key_rt","first_key_timestamp","form_response","last_key_rt","response","retrieval_t","rv_trial","swahili","time_block_loop","time_block_sequence","time_correct_answer","time_cue","time_fixation_cross","time_fixation_dot","time_incorrect_answer","time_keyboard","time_press_spacebar","time_study_screen","time_test_screen","trial"
"NA","NA","NA","NA","NA","NA","NA","NA","22","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"69","0.368722388","2","difficult","bed","2465","314","1005282","Ok","799","bed","609","646.6018288973632","kitanda","117265","1002709","1005769","1004968","1003972","1002712","858062","1004969","1003360","838301","1003360","93"
"26","0.351680597","2","difficult","scissors","2465","316","1011530","Ok","1649","scissors","643","894.5853418216093","chanjo","117265","1008673","1012866","1011214","1010217","1008676","858062","1011214","1009572","838301","1009571","94"
"33","0.225168182","2","easy","honor","965","254","1018601","Ok","955","honor","991","637.7469304074025","adhama","117265","1015715","1019305","1018347","1017350","1015718","858062","1018347","1016357","838301","1016357","95"
"63","0.21679403","2","easy","storm","2465","166","1023648","Ok","991","storm","1146","660.438468475226","dhoruba","117265","1020670","1024476","1023482","1022486","1020675","858062","1023482","1021337","838301","1021337","96"
"2","0.178725758","2","easy","beer","965","275","1030185","Ok","824","beer","798","771.5632340395416","pombe","117265","1027336","1030736","1029910","1028913","1027339","858062","1029910","1028111","838301","1028111","97"
"67","0.20078806","2","easy","apple","965","394","1034952","Ok","1329","apple","669","779.1632899157756","tofaa","117265","1032104","1035890","1034558","1033561","1032108","858062","1034558","1032889","838301","1032889","98"
"35","0.275992424","2","difficult","doctor","965","301","1039898","Ok","1079","doctor","939","418.29254050523303","tabibu","117265","1037235","1040679","1039597","1038600","1037238","858062","1039597","1037658","838301","1037658","99"
"46","0.327142188","2","difficult","head","965","1974","1047133","Ok","2545","head","1170","907.9596184420809","kichwa","117265","1042077","1047707","1045159","1044162","1042081","858062","1045159","1042990","838301","1042989","100"
"46","0.327142188","2","difficult","head","465","240","1052695","Ok","759","head","1430","951.7275138917067","kichwa","117265","1049070","1053217","1052455","1051459","1049072","858062","1052455","1050026","838301","1050025","101"
"45","0.219891045","2","easy","door","465","251","1056860","Ok","791","door","805","727.7500171789832","lango","117265","1054072","1057403","1056609","1055611","1054075","858062","1056609","1054804","838301","1054804","102"
"2","0.178725758","2","easy","beer","465","263","1060557","Ok","846","beer","494","530.7896914655216","pombe","117265","1058268","1061143","1060294","1059298","1058270","858062","1060294","1058802","838301","1058801","103"
"63","0.21679403","2","easy","storm","1965","20","1064117","Ok","738","storm","545","545.8712522958756","dhoruba","117265","1062003","1064838","1064097","1063100","1062006","858062","1064097","1062552","838301","1062552","104"
"67","0.20078806","2","easy","apple","465","288","1069838","Ok","1081","apple","519","831.583526338936","tofaa","117265","1067196","1070634","1069550","1068553","1067199","858062","1069551","1068032","838301","1068032","105"
"26","0.351680597","2","difficult","scissors","1965","994","1074516","Ok","4079","scissors","615","407.0775806630585","chanjo","117265","1071494","1077604","1073522","1072525","1071497","858062","1073522","1071907","838301","1071907","106"
"69","0.368722388","2","difficult","bed","1965","233","1084690","Ok","640","bed","2677","777.2115011880667","kitanda","117265","1079998","1085100","1084457","1083460","1080001","858062","1084457","1080780","838301","1080780","107"
"35","0.275992424","2","difficult","doctor","465","329","1090433","Ok","1169","doctor","1224","426.6622185180099","tabibu","117265","1087451","1091276","1090104","1089108","1087454","858062","1090105","1087882","838301","1087881","108"
"13","0.307741538","2","difficult","song","465","339","1095074","Ok","767","song","784","806.8557065884522","wimbo","117265","1092141","1095505","1094735","1093739","1092144","858062","1094735","1092952","838301","1092952","109"
"33","0.225168182","2","easy","honor","465","2","1099145","Ok","702","honor","903","869.5793373488984","adhama","117265","1096366","1099848","1099143","1098146","1096369","858062","1099143","1097240","838301","1097240","110"
"46","0.327142188","2","difficult","head","0","1614","1104394","Ok","2177","head","608","444.5180200680501","kichwa","117265","1100723","1104960","1102780","1101783","1100726","858062","1102780","1101172","838301","1101172","111"
"26","0.351680597","2","difficult","scissors","1465","171","1107957","Ok","3212","scissors","730","708.027765166612","chanjo","117265","1105344","1111001","1107786","1106790","1105347","858062","1107786","1106057","838301","1106057","112"
"69","0.368722388","2","difficult","bed","1465","288","1115864","Ok","756","bed","1173","503.5965061976684","kitanda","117265","1112896","1116335","1115576","1114580","1112900","858062","1115576","1113405","838301","1113405","113"
"45","0.219891045","2","easy","door","0","2","1121036","Ok","705","door","1205","633.4297249638373","lango","117265","1118194","1121742","1121034","1120038","1118197","858062","1121035","1118832","838301","1118831","114"
"2","0.178725758","2","easy","beer","0","306","1124924","Ok","921","beer","738","738.4974325657417","pombe","117265","1122137","1125542","1124618","1123621","1122140","858062","1124618","1122880","838301","1122880","115"
"13","0.307741538","2","difficult","song","0","228","1128700","Ok","700","song","1096","436.209442449259","wimbo","117265","1125935","1129175","1128472","1127475","1125938","858062","1128472","1126376","838301","1126376","116"
"63","0.21679403","2","easy","storm","1465","210","1132194","Ok","811","storm","597","824.9569601595492","dhoruba","117265","1129561","1132798","1131984","1130988","1129564","858062","1131984","1130389","838301","1130389","117"
"33","0.225168182","2","easy","honor","0","33","1137289","Ok","656","honor","968","626.3685277250738","adhama","117265","1134660","1137915","1137256","1136260","1134662","858062","1137256","1135290","838301","1135289","118"
"67","0.20078806","2","easy","apple","0","275","1140930","Ok","1160","apple","625","681.4101377282217","tofaa","117265","1138343","1141819","1140655","1139659","1138348","858062","1140656","1139032","838301","1139031","119"
"35","0.275992424","2","difficult","doctor","0","306","1146143","Ok","1055","doctor","1629","990.8071211554131","tabibu","117265","1142216","1146895","1145837","1144841","1142218","858062","1145838","1143210","838301","1143210","120"
